product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product120,20221110,11.481598252510349,11.23177652951349,0.2498217229968578
product120,20221111,12.691307862456958,16.406798221655087,-3.71549035919813
product120,20221114,13.018937569831351,14.27898919796051,-1.2600516281291583
product120,20221115,13.107670621360112,9.818341364527491,3.2893292568326213
product120,20221116,13.131702491048317,9.190239144025462,3.9414633470228555
product120,20221117,13.138211122846286,11.898907192563883,1.2393039302824036
product120,20221118,13.139973877406424,13.571092577387134,-0.4311186999807095
product120,20221121,13.140451290130901,12.521944421824658,0.6185068683062429
product120,20221122,13.140580589418871,10.913726242754306,2.226854346664565
product120,20221123,13.140615607978312,10.876837932968392,2.263777675009919
product121,20221110,1.2134647469986526,0.0,1.2134647469986526
product121,20221111,1.3075323200742046,0.0,1.3075323200742046
product121,20221114,1.4189169148943457,0.0,1.4189169148943457
product121,20221115,1.4584275263752613,0.0,1.4584275263752613
product121,20221116,1.4241215027519387,0.0,1.4241215027519387
product121,20221117,1.3695359405135363,0.0,1.3695359405135363
product121,20221118,1.3428689146080963,0.0,1.3428689146080963
product121,20221121,1.3532693398223445,0.0,1.3532693398223445
product121,20221122,1.378915623494442,0.0,1.378915623494442
product121,20221123,1.3949862002058304,0.0,1.3949862002058304
product122,20221110,0.5596204182072323,0.3093437824657021,0.2502766357415302
product122,20221111,0.5429838262996604,0.2740851646139201,0.2688986616857403
product122,20221114,0.5373280671416468,0.3273682889321837,0.2099597782094631
product122,20221115,0.5354053409107477,0.2846089581738797,0.25079638273686794
product122,20221116,0.5347516928228955,0.32407224911328564,0.21067944370960984
product122,20221117,0.534529479272216,0.28897315490924286,0.2455563243629731
product122,20221118,0.5344539357756108,0.32048590553175854,0.2139680302438523
product122,20221121,0.5344282540840044,0.2922614534887455,0.2421668005952589
product122,20221122,0.5344195233617925,0.31755643374190545,0.2168630896198871
product122,20221123,0.5344165552741951,0.2948904814639651,0.23952607381022994
product123,20221110,0.3534015465218736,0.016006154550615145,0.33739539197125845
product123,20221111,0.3415163880440384,0.01225960484681854,0.32925678319721985
product123,20221114,0.35209113243999524,0.013544877656972713,0.3385462547830225
product123,20221115,0.3426823206645052,0.013300397974697321,0.32938192268980787
product123,20221116,0.3510537512837121,0.013231241951542353,0.33782250933216973
product123,20221117,0.3436053239706315,0.013334495417709723,0.3302708285529218
product123,20221118,0.35023251494453234,0.013268029657256916,0.3369644852872754
product123,20221121,0.3443360137962398,0.013298950730923296,0.3310370630653165
product123,20221122,0.34958238830524985,0.01328828833841406,0.3362940999668358
product123,20221123,0.34491445985131225,0.01329034874077082,0.3316241111105414
product124,20221110,13.964763343348151,10.174197619650572,3.790565723697579
product124,20221111,13.341552887937826,9.395165838552863,3.9463870493849633
product124,20221114,13.439909301626818,11.370357787853711,2.0695515137731064
product124,20221115,13.425303086831248,11.230596591532846,2.1947064952984014
product124,20221116,13.427503187257328,10.999418763986872,2.4280844232704553
product124,20221117,13.42717290794168,11.044771271189859,2.382401636751821
product124,20221118,13.427222529125382,11.068341088648067,2.3588814404773153
product124,20221121,13.427215075446025,11.059812123541068,2.367402951904957
product124,20221122,13.427216195125578,11.057878739158824,2.369337455966754
product124,20221123,13.427216026930926,11.05918210265634,2.3680339242745863
product125,20221110,9.802064246737661,0.25930683181206493,9.542757414925596
product125,20221111,10.37953683656935,0.20410394922917377,10.175432887340177
product125,20221114,10.605068332797211,0.18259139173128358,10.422476941065927
product125,20221115,10.693149493161208,0.17420795035202014,10.518941542809188
product125,20221116,10.72754952571023,0.17094092413412673,10.556608601576103
product125,20221117,10.740984433180609,0.16966776436291345,10.571316668817696
product125,20221118,10.74623142643506,0.16917161413486875,10.57705981230019
product125,20221121,10.74828063580051,0.16897826444353015,10.579302371356981
product125,20221122,10.749080953014543,0.1689029160892866,10.580178036925256
product125,20221123,10.749393516315235,0.16887355284361547,10.58051996347162
product126,20221110,4.961361736439109,0.9137087477217563,4.047652988717353
product126,20221111,5.252232270939498,1.4070878992908287,3.845144371648669
product126,20221114,5.269950432539795,1.3771644643072567,3.892785968232538
product126,20221115,5.432040137340015,1.20513379880702,4.226906338532995
product126,20221116,5.410490317225281,1.1372502420787516,4.273240075146529
product126,20221117,5.506948681884576,1.1619518067340933,4.344996875150483
product126,20221118,5.475858525036998,1.1948946003520664,4.280963924684932
product126,20221121,5.536825037418674,1.2017973039972867,4.335027733421387
product126,20221122,5.507231763438717,1.194320610510426,4.31291115292829
product126,20221123,5.547706111598057,1.1887341454485119,4.358971966149545
product128,20221110,6.487001069349043,0.0,6.487001069349043
product128,20221111,5.596063248109823,0.0,5.596063248109823
product128,20221114,6.29115777274146,0.0,6.29115777274146
product128,20221115,5.748856854927857,0.0,5.748856854927857
product128,20221116,6.171950801204199,0.0,6.171950801204199
product128,20221117,5.841860105253699,0.0,5.841860105253699
product128,20221118,6.099391248187895,0.0,6.099391248187895
product128,20221121,5.898469833574806,0.0,5.898469833574806
product128,20221122,6.055225301632663,0.0,6.055225301632663
product128,20221123,5.932927353385802,0.0,5.932927353385802
product129,20221110,0.5257798745810911,0.09173308339577635,0.43404679118531475
product129,20221111,0.4763000392229827,0.1704138544433839,0.30588618477959884
product129,20221114,0.5601726175139614,0.18346898810759146,0.3767036294063699
product129,20221115,0.501621583306258,0.16458020794356024,0.33704137536269774
product129,20221116,0.5331446713247784,0.1699069730213133,0.3632376983034651
product129,20221117,0.5187122334253009,0.17104158290370874,0.3476706505215922
product129,20221118,0.5244259321489926,0.16966202479010414,0.3547639073588884
product129,20221121,0.5225340656036642,0.17001966538407834,0.3525144002195859
product129,20221122,0.5229832522684075,0.17011515230413587,0.3528680999642716
product129,20221123,0.5229780649027073,0.17001476912908584,0.3529632957736214
product13,20221110,0.025928267264125643,0.1368689483282192,-0.11094068106409355
product13,20221111,0.025921931526298462,0.20721400108858512,-0.18129206956228666
product13,20221114,0.03153653587029778,0.23484276214465402,-0.20330622627435624
product13,20221115,0.032873553947279616,0.2293838033086344,-0.19651024936135478
product13,20221116,0.03595392271842031,0.21396026409519334,-0.17800634137677301
product13,20221117,0.03734670727941296,0.2035721430455079,-0.16622543576609494
product13,20221118,0.03919405998251032,0.2012433978286287,-0.16204933784611839
product13,20221121,0.04031996517101954,0.20347539795709418,-0.16315543278607464
product13,20221122,0.04149722487594038,0.20621801395822528,-0.1647207890822849
product13,20221123,0.04233193727285561,0.20756402531630652,-0.1652320880434509
product130,20221110,21.622808047257987,6.04559942803964,15.577208619218347
product130,20221111,20.744257912517657,4.710789864977226,16.03346804754043
product130,20221114,20.38529934407385,8.660641308651975,11.724658035421875
product130,20221115,20.23863582566541,5.382192459238176,14.856443366427232
product130,20221116,20.17871195276499,7.351221915299453,12.827490037465536
product130,20221117,20.154228218961567,6.40845449170196,13.745773727259607
product130,20221118,20.144224639554192,6.754167574664661,13.390057064889533
product130,20221121,20.140137370767366,6.685810961545412,13.454326409221954
product130,20221122,20.138467391907255,6.657165926287354,13.4813014656199
product130,20221123,20.137785070890786,6.701594974733992,13.436190096156793
product131,20221110,0.4297455770671172,0.2271770086262256,0.20256856844089158
product131,20221111,0.490565473022931,0.23084017238027746,0.25972530064265353
product131,20221114,0.5132353905062698,0.2306482963720192,0.28258709413425054
product131,20221115,0.521685341803042,0.23065834681066105,0.291026994992381
product131,20221116,0.5248349640709793,0.230657820370082,0.2941771437008973
product131,20221117,0.5260089495866681,0.23065784794496635,0.29535110164170175
product131,20221118,0.5264465392002156,0.23065784650059776,0.29578869269961783
product131,20221121,0.5266096457013825,0.23065784657625357,0.2959517991251289
product131,20221122,0.5266704417758304,0.23065784657229074,0.29601259520353973
product131,20221123,0.5266931028141204,0.23065784657249833,0.2960352562416221
product132,20221110,8.393964106762759,21.41651665190376,-13.022552545141
product132,20221111,9.7902688684212,15.128539010787891,-5.338270142366692
product132,20221114,9.407331781748391,12.334985311996924,-2.9276535302485325
product132,20221115,9.512352416480946,11.093895932639048,-1.5815435161581028
product132,20221116,9.483550469363578,10.54251836355149,-1.0589678941879122
product132,20221117,9.49144941379354,10.297558388267358,-0.806108974473819
product132,20221118,9.489283125422363,10.188730258768906,-0.6994471333465437
product132,20221121,9.48987723079286,10.140381291732988,-0.6505040609401274
product132,20221122,9.489714297179797,10.118901343265495,-0.6291870460856988
product132,20221123,9.489758981782199,10.109358467492713,-0.6195994857105145
product133,20221110,1.6491179931330833,0.7667890047116337,0.8823289884214496
product133,20221111,1.8987415732198047,0.6662207687896257,1.232520804430179
product133,20221114,1.8516414277027393,0.6546496419588654,1.1969917857438739
product133,20221115,1.8605285036230432,0.6533182973756974,1.2072102062473458
product133,20221116,1.8588516485401938,0.6531651162356878,1.2056865323045058
product133,20221117,1.85916804540617,0.6531474916012008,1.2060205538049693
product133,20221118,1.8591083461645221,0.6531454637553394,1.2059628824091826
product133,20221121,1.8591196104968737,0.6531452304365242,1.2059743800603495
product133,20221122,1.8591174850899201,0.6531452035914515,1.2059722814984686
product133,20221123,1.8591178861216526,0.6531452005027253,1.2059726856189275
product134,20221110,0.5783002644844177,3.625255885753856,-3.046955621269438
product134,20221111,0.608469115111597,2.318796574172987,-1.7103274590613897
product134,20221114,0.6102171404408069,3.188755925701816,-2.578538785261009
product134,20221115,0.6103184234690973,2.6094579203191097,-1.9991394968500125
product134,20221116,0.6103242919491749,2.9952071837193333,-2.3848828917701583
product134,20221117,0.6103246319771046,2.7383402640490155,-2.128015632071911
product134,20221118,0.6103246516787977,2.9093856053656135,-2.2990609536868156
product134,20221121,0.6103246528203413,2.795488071095099,-2.1851634182747577
product134,20221122,0.610324652886484,2.871331401366756,-2.261006748480272
product134,20221123,0.6103246528903163,2.82082801879981,-2.2105033659094935
product135,20221110,0.9434658557697495,0.0038999931791835166,0.939565862590566
product135,20221111,0.9997875230823513,0.003745997989667783,0.9960415250926835
product135,20221114,0.968028179893974,0.0038507974532705352,0.9641773824407035
product135,20221115,0.9859370225807288,0.003779477513953194,0.9821575450667756
product135,20221116,0.9758383676911558,0.003828013389704524,0.9720103543014513
product135,20221117,0.9815329193918149,0.003794982918037034,0.9777379364737778
product135,20221118,0.9783218066816497,0.0038174613845669593,0.9745043452970827
product135,20221121,0.9801325277672429,0.003802163950651286,0.9763303638165917
product135,20221122,0.9791114764539606,0.0038125744243414222,0.9752989020296191
product135,20221123,0.9796872392219819,0.0038054897091499428,0.9758817495128319
product136,20221110,1.7087163648846864,1.0205411161849713,0.688175248699715
product136,20221111,1.7010079597395258,0.9957648774166883,0.7052430823228375
product136,20221114,1.698052502961105,1.0932381644778855,0.6048143384832196
product136,20221115,1.6969193600340502,1.0037913928192996,0.6931279672147506
product136,20221116,1.6964849050616377,1.0655382467899372,0.6309466582717005
product136,20221117,1.6963183319678583,1.0289421749582748,0.6673761570095835
product136,20221118,1.6962544666714912,1.0482556791305286,0.6479987875409625
product136,20221121,1.6962299802674297,1.0391538551817199,0.6570761250857098
product136,20221122,1.6962205920077962,1.0428808708767938,0.6533397211310024
product136,20221123,1.6962169924829855,1.041679410360921,0.6545375821220645
product137,20221110,4.688295068572078,2.2066404820062218,2.481654586565856
product137,20221111,4.759203640260412,1.1440290633094188,3.6151745769509933
product137,20221114,4.954483297825256,1.887039057945342,3.0674442398799138
product137,20221115,5.08025737354695,1.5643942280349015,3.515863145512049
product137,20221116,5.100805643423038,1.5554402917883878,3.5453653516346497
product137,20221117,5.066228401106438,1.7369040479919517,3.329324353114486
product137,20221118,5.030580517220578,1.5254646512535102,3.505115865967068
product137,20221121,5.01636293461171,1.6812936320586116,3.335069302553098
product137,20221122,5.019525320093625,1.6075818594813285,3.4119434606122967
product137,20221123,5.027771687933781,1.6129049161055717,3.414866771828209
product138,20221110,3.0863740144755876,0.1205385640595085,2.965835450416079
product138,20221111,3.294951607256566,0.12532264583591987,3.169628961420646
product138,20221114,3.069846088662209,0.12565394913165295,2.944192139530556
product138,20221115,3.285175612322125,0.12567689227495474,3.1594987200471705
product138,20221116,3.088277430442885,0.12567848111464136,2.962598949328244
product138,20221117,3.2649533901823906,0.12567859114366034,3.13927479903873
product138,20221118,3.107730060692728,0.12567859876329945,2.9820514619294283
product138,20221121,3.2471255269623858,0.12567859929096845,3.121446927671417
product138,20221122,3.123742572054937,0.12567859932751013,2.998063972727427
product138,20221123,3.2328698624986743,0.1256785993300407,3.1071912631686334
product14,20221110,0.0400901179789121,0.12533442770452421,-0.08524430972561212
product14,20221111,0.039748071022037514,0.13831224824086602,-0.09856417721882851
product14,20221114,0.0397053145024738,0.14122922710692096,-0.10152391260444715
product14,20221115,0.039699969856282796,0.14186458398595372,-0.10216461412967093
product14,20221116,0.03969930176535308,0.1420019799925042,-0.10230267822715111
product14,20221117,0.03969921825271736,0.14203164170872,-0.10233242345600266
product14,20221118,0.03969920781347921,0.14203804266944708,-0.10233883485596787
product14,20221121,0.0396992065085546,0.1420394238584183,-0.1023402173498637
product14,20221122,0.03969920634543655,0.14203972188250222,-0.10234051553706566
product14,20221123,0.039699206325046484,0.14203978618788582,-0.10234057986283934
product140,20221110,0.22740236500067293,3.9411681140810764,-3.7137657490804035
product140,20221111,0.11225258114860992,3.0163823188300727,-2.9041297376814628
